boardgamepublisher_id,game_id,boardgameartist_id,language,language_id,boardgame_version_id,boardgameartist,boardgamepublisher
51,3737,,,,41136,,Hasbro
,3737,,English,2184,41136,,
51,3737,,,,41137,,Hasbro
,3737,,English,2184,41137,,
51,3737,,,,145419,,Hasbro
,3737,,English,2184,145419,,
51,3737,,,,164310,,Hasbro
,3737,,English,2184,164310,,
51,3737,,,,228295,,Hasbro
,3737,3,,,228295,(Uncredited),
,3737,,English,2184,228295,,
51,3737,,,,235580,,Hasbro
,3737,,English,2184,235580,,
51,3737,,,,270996,,Hasbro
,3737,,English,2184,270996,,
51,3737,,,,536623,,Hasbro
,3737,,English,2184,536623,,
51,3737,,,,334468,,Hasbro
20,3737,,,,334468,,Milton Bradley
,3737,,English,2184,334468,,
51,3737,,,,557912,,Hasbro
20,3737,,,,557912,,Milton Bradley
,3737,,English,2184,557912,,
,3737,,French,2187,557912,,
51,3737,,,,284074,,Hasbro
,3737,,English,2184,284074,,
,3737,,French,2187,284074,,
51,3737,,,,558376,,Hasbro
20,3737,,,,558376,,Milton Bradley
,3737,,English,2184,558376,,
51,3737,,,,544996,,Hasbro
,3737,,French,2187,544996,,
51,3737,,,,290580,,Hasbro
20,3737,,,,290580,,Milton Bradley
,3737,,English,2184,290580,,
51,3737,,,,332024,,Hasbro
6290,3737,,,,332024,,MB Spiele
,3737,,German,2188,332024,,
51,3737,,,,565722,,Hasbro
,3737,,German,2188,565722,,
51,3737,,,,693099,,Hasbro
,3737,,German,2188,693099,,
51,3737,,,,445621,,Hasbro
,3737,,Hungarian,2191,445621,,
51,3737,,,,232336,,Hasbro
,3737,,(neutral),2205,232336,,
51,3737,,,,33558,,Hasbro
,3737,,Swedish,2204,33558,,
1999,3737,,,,124884,,Jumpin' Banana
,3737,,English,2184,124884,,
51,3737,,,,545805,,Hasbro
,3737,,Korean,2195,545805,,
8931,3737,,,,307102,,MB Jeux
,3737,,French,2187,307102,,
20,3737,,,,176356,,Milton Bradley
,3737,,Russian,2202,176356,,
20,3737,,,,175987,,Milton Bradley
,3737,,Turkish,2349,175987,,
20,3737,,,,175986,,Milton Bradley
,3737,,Turkish,2349,175986,,
4539,3737,,,,124877,,MB Giochi
,3737,,Italian,2193,124877,,
4539,3737,,,,124876,,MB Giochi
,3737,,Italian,2193,124876,,
4539,3737,,,,425475,,MB Giochi
,3737,,Italian,2193,425475,,
4539,3737,,,,458779,,MB Giochi
,3737,,Italian,2193,458779,,
4539,3737,,,,448440,,MB Giochi
,3737,,Italian,2193,448440,,
8931,3737,,,,124882,,MB Jeux
,3737,,French,2187,124882,,
8931,3737,,,,116156,,MB Jeux
,3737,,French,2187,116156,,
8931,3737,,,,146818,,MB Jeux
,3737,,French,2187,146818,,
4554,3737,,,,62774,,MB Spellen
,3737,,Dutch,2183,62774,,
4554,3737,,,,62775,,MB Spellen
,3737,,Dutch,2183,62775,,
4554,3737,,,,62781,,MB Spellen
,3737,,Dutch,2183,62781,,
4554,3737,,,,62782,,MB Spellen
,3737,,Dutch,2183,62782,,
51,3737,,,,62783,,Hasbro
4554,3737,,,,62783,,MB Spellen
,3737,,Dutch,2183,62783,,
51,3737,,,,162785,,Hasbro
4554,3737,,,,162785,,MB Spellen
,3737,,Dutch,2183,162785,,
51,3737,,,,62784,,Hasbro
4554,3737,,,,62784,,MB Spellen
,3737,,Dutch,2183,62784,,
4554,3737,,,,62786,,MB Spellen
,3737,,Dutch,2183,62786,,
4554,3737,,,,62788,,MB Spellen
,3737,,Dutch,2183,62788,,
6290,3737,,,,679620,,MB Spiele
,3737,,German,2188,679620,,
51,3737,,,,180030,,Hasbro
6290,3737,,,,180030,,MB Spiele
,3737,,German,2188,180030,,
20,3737,,,,241459,,Milton Bradley
,3737,,English,2184,241459,,
20,3737,,,,37488,,Milton Bradley
,3737,,English,2184,37488,,
,3737,,Spanish,2203,37488,,
20,3737,,,,215462,,Milton Bradley
,3737,,English,2184,215462,,
20,3737,,,,67339,,Milton Bradley
,3737,,English,2184,67339,,
20,3737,,,,145346,,Milton Bradley
,3737,,English,2184,145346,,
,3737,,Spanish,2203,145346,,
20,3737,,,,124881,,Milton Bradley
,3737,,English,2184,124881,,
20,3737,,,,124883,,Milton Bradley
,3737,,English,2184,124883,,
20,3737,,,,687002,,Milton Bradley
,3737,,English,2184,687002,,
20,3737,,,,110888,,Milton Bradley
,3737,,English,2184,110888,,
20,3737,,,,94538,,Milton Bradley
,3737,,English,2184,94538,,
20,3737,,,,122980,,Milton Bradley
,3737,,English,2184,122980,,
20,3737,,,,139569,,Milton Bradley
,3737,,English,2184,139569,,
20,3737,,,,647543,,Milton Bradley
,3737,,English,2184,647543,,
20,3737,,,,530731,,Milton Bradley
,3737,,English,2184,530731,,
,3737,,Spanish,2203,530731,,
51,3737,,,,301255,,Hasbro
20,3737,,,,301255,,Milton Bradley
,3737,3,,,301255,(Uncredited),
,3737,,English,2184,301255,,
,3737,,Spanish,2203,301255,,
20,3737,,,,124878,,Milton Bradley
,3737,,Polish,2199,124878,,
20,3737,,,,124879,,Milton Bradley
,3737,,Polish,2199,124879,,
20,3737,,,,666086,,Milton Bradley
,3737,,Portuguese,2200,666086,,
,3737,,Spanish,2203,666086,,
20,3737,,,,149090,,Milton Bradley
,3737,,Portuguese,2200,149090,,
,3737,,Spanish,2203,149090,,
51,3737,,,,672476,,Hasbro
,3737,,Danish,2182,672476,,
,3737,,Finnish,2186,672476,,
,3737,,Icelandic,2347,672476,,
,3737,,Norwegian,2198,672476,,
,3737,,Swedish,2204,672476,,
51,3737,,,,136408,,Hasbro
20,3737,,,,136408,,Milton Bradley
,3737,,Danish,2182,136408,,
,3737,,Finnish,2186,136408,,
,3737,,Norwegian,2198,136408,,
,3737,,Swedish,2204,136408,,
11323,3737,,,,138959,,Paladone
,3737,,English,2184,138959,,
51,3737,,,,229626,,Hasbro
,3737,,English,2184,229626,,
51,3737,,,,446298,,Hasbro
,3737,,Portuguese,2200,446298,,
,3737,,Spanish,2203,446298,,
17039,3737,,,,665514,,MB Juegos
,3737,,Spanish,2203,665514,,
51,3737,,,,538278,,Hasbro
30088,3737,,,,538278,,Super Impulse
,3737,,(neutral),2205,538278,,
634,3737,,,,168518,,The Op
,3737,,English,2184,168518,,
51,3737,,,,641848,,Hasbro
634,3737,,,,641848,,The Op
,3737,,English,2184,641848,,
634,3737,,,,214878,,The Op
,3737,,English,2184,214878,,
634,3737,,,,215134,,The Op
,3737,,English,2184,215134,,
,3737,,Spanish,2203,215134,,
310,3738,,,,22382,,Interformic Games
,3738,,English,2184,22382,,
310,3738,,,,605064,,Interformic Games
,3738,,English,2184,605064,,
254,3740,,,,107410,,University Games
,3740,51706,,,107410,Theodor Seuss Geisel,
,3740,,English,2184,107410,,
859,3741,,,,202116,,Hoyle Products
,3741,,English,2184,202116,,
859,3741,,,,21313,,Hoyle Products
,3741,,English,2184,21313,,
859,3741,,,,155569,,Hoyle Products
,3741,,English,2184,155569,,
859,3741,,,,150101,,Hoyle Products
,3741,,English,2184,150101,,
859,3741,,,,98595,,Hoyle Products
,3741,,English,2184,98595,,
859,3741,,,,202115,,Hoyle Products
,3741,,English,2184,202115,,
859,3741,,,,202177,,Hoyle Products
,3741,,English,2184,202177,,
860,3742,,,,76982,,"Charles Games Concepts, Inc."
,3742,,English,2184,76982,,
43,3743,,,,31325,,Ampersand Press
,3743,36952,,,31325,Donna Haslam,
,3743,2084,,,31325,Ron Larson,
,3743,,English,2184,31325,,
861,3745,,,,23311,,Bioviva
,3745,,English,2184,23311,,
765,3745,,,,495323,,Educational Insights
,3745,,English,2184,495323,,
861,3745,,,,495326,,Bioviva
,3745,,English,2184,495326,,
861,3745,,,,495327,,Bioviva
,3745,,English,2184,495327,,
861,3745,,,,495317,,Bioviva
,3745,,French,2187,495317,,
861,3745,,,,495319,,Bioviva
,3745,,French,2187,495319,,
861,3745,,,,495320,,Bioviva
,3745,,French,2187,495320,,
861,3745,,,,116453,,Bioviva
,3745,,French,2187,116453,,
861,3745,,,,495321,,Bioviva
,3745,,French,2187,495321,,
861,3745,,,,495322,,Bioviva
,3745,,French,2187,495322,,
93,3746,,,,210448,,"Mattel, Inc."
,3746,,English,2184,210448,,
359,3747,,,,92565,,Selchow & Righter
,3747,,English,2184,92565,,
1859,3747,,,,124888,,Vic-Toy
,3747,,English,2184,124888,,
862,3748,,,,28128,,Captivation Corporation
,3748,,English,2184,28128,,
51,3749,,,,27311,,Hasbro
,3749,,Dutch,2183,27311,,
51,3749,,,,90164,,Hasbro
,3749,,English,2184,90164,,
51,3749,,,,90166,,Hasbro
,3749,,French,2187,90166,,
51,3749,,,,90163,,Hasbro
,3749,,Spanish,2203,90163,,
51,3749,,,,146738,,Hasbro
,3749,,Italian,2193,146738,,
1052,3749,,,,156070,,ToyCo
,3749,,Spanish,2203,156070,,
133,3750,,,,104794,,Hans im Glück
,3750,74,,,104794,Doris Matthäus,
,3750,,German,2188,104794,,
87,3751,,,,510498,,Zoch Verlag
,3751,,German,2188,510498,,
863,3752,,,,93591,,The Jones Group
,3752,,English,2184,93591,,
50342,3753,,,,588374,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,588374,,
50342,3753,,,,592790,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,592790,,
864,3753,,,,156061,,Lugano Toys
,3753,,Spanish,2203,156061,,
50342,3753,,,,588220,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,588220,,
50342,3753,,,,592791,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,592791,,
50342,3753,,,,592789,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,592789,,
50342,3753,,,,593031,,Casa Estanciero S.R.L.
,3753,,Spanish,2203,593031,,
1052,3753,,,,592803,,ToyCo
,3753,,Spanish,2203,592803,,
1052,3753,,,,588372,,ToyCo
,3753,,Spanish,2203,588372,,
1052,3753,,,,537367,,ToyCo
,3753,,Spanish,2203,537367,,
1052,3753,,,,26625,,ToyCo
,3753,,Spanish,2203,26625,,
1052,3753,,,,520694,,ToyCo
,3753,,Spanish,2203,520694,,
1052,3753,,,,592800,,ToyCo
,3753,,Spanish,2203,592800,,
1052,3753,,,,588375,,ToyCo
,3753,,Spanish,2203,588375,,
1025,3754,,,,119242,,Transogram
,3754,,English,2184,119242,,
866,3757,,,,324709,,H. Alexander Estreicher Associates
867,3757,,,,324709,,"J.A.S.P., Inc."
,3757,,English,2184,324709,,
868,3758,,,,44380,,"Reveal Entertainment, Inc."
,3758,,English,2184,44380,,
868,3758,,,,95836,,"Reveal Entertainment, Inc."
,3758,3,,,95836,(Uncredited),
,3758,,English,2184,95836,,
868,3758,,,,129750,,"Reveal Entertainment, Inc."
,3758,,English,2184,129750,,
486,3759,,,,125084,,Paul Lamond Games Ltd
,3759,,English,2184,125084,,
527,3759,,,,170166,,"TDC Games, Inc."
,3759,,English,2184,170166,,
464,3760,,,,114617,,White Wolf Entertainment AB
,3760,,English,2184,114617,,
873,3761,,,,41165,,Warp Spawn Games
,3761,,English,2184,41165,,
34,3762,,,,535842,,Ravensburger
43237,3762,,,,535842,,Το Καλό Παιχνίδι Α.Ε.
,3762,,Greek,2189,535842,,
34,3762,,,,145297,,Ravensburger
,3762,10301,,,145297,Argos,
,3762,,Dutch,2183,145297,,
34,3762,,,,161144,,Ravensburger
,3762,10301,,,161144,Argos,
,3762,,English,2184,161144,,
34,3762,,,,133555,,Ravensburger
,3762,10301,,,133555,Argos,
,3762,,Finnish,2186,133555,,
34,3762,,,,113231,,Ravensburger
,3762,10301,,,113231,Argos,
,3762,,French,2187,113231,,
34,3762,,,,133554,,Ravensburger
,3762,10301,,,133554,Argos,
,3762,,German,2188,133554,,
34,3762,,,,198762,,Ravensburger
,3762,10301,,,198762,Argos,
,3762,,Italian,2193,198762,,
34,3762,,,,114233,,Ravensburger
,3762,10301,,,114233,Argos,
,3762,,Danish,2182,114233,,
,3762,,Norwegian,2198,114233,,
,3762,,Swedish,2204,114233,,
556,3765,,,,140912,,Agents of Gaming
,3765,,English,2184,140912,,
556,3765,,,,190514,,Agents of Gaming
,3765,,English,2184,190514,,
205,3766,,,,334970,,Games Research/Design (GR/D)
,3766,,English,2184,334970,,
20,3769,,,,116431,,Milton Bradley
,3769,,English,2184,116431,,
11,3770,,,,31027,,F.X. Schmid
,3770,905,,,31027,Rudolf Ross,
,3770,,German,2188,31027,,
869,3771,,,,91443,,"Kondrick, Inc."
,3771,,English,2184,91443,,
869,3771,,,,44067,,"Kondrick, Inc."
,3771,,English,2184,44067,,
1114,3771,,,,51795,,Palabra Enterprises
,3771,,English,2184,51795,,
160,3772,,,,55530,,Anoch Game Systems
,3772,,English,2184,55530,,
6,3778,,,,507270,,Historien Spiele Galerie (Historien Spielegalerie)
,3778,,German,2188,507270,,
6,3779,,,,241544,,Historien Spiele Galerie (Historien Spielegalerie)
,3779,5,,,241544,Jean du Poël,
,3779,,English,2184,241544,,
,3779,,German,2188,241544,,
6,3780,,,,211589,,Historien Spiele Galerie (Historien Spielegalerie)
,3780,,German,2188,211589,,
6,3781,,,,147708,,Historien Spiele Galerie (Historien Spielegalerie)
,3781,,German,2188,147708,,
6,3782,,,,507430,,Historien Spiele Galerie (Historien Spielegalerie)
,3782,,German,2188,507430,,
6,3783,,,,323494,,Historien Spiele Galerie (Historien Spielegalerie)
,3783,,German,2188,323494,,
6,3784,,,,507433,,Historien Spiele Galerie (Historien Spielegalerie)
,3784,,German,2188,507433,,
6,3786,,,,248202,,Historien Spiele Galerie (Historien Spielegalerie)
,3786,3,,,248202,(Uncredited),
,3786,,English,2184,248202,,
,3786,,German,2188,248202,,
6,3787,,,,507438,,Historien Spiele Galerie (Historien Spielegalerie)
,3787,,German,2188,507438,,
1022,3788,,,,32822,,Fagus
,3788,,German,2188,32822,,
6,3788,,,,62388,,Historien Spiele Galerie (Historien Spielegalerie)
,3788,,German,2188,62388,,
6,3789,,,,507419,,Historien Spiele Galerie (Historien Spielegalerie)
,3789,,German,2188,507419,,
6,3790,,,,31518,,Historien Spiele Galerie (Historien Spielegalerie)
,3790,,German,2188,31518,,
872,3791,,,,181736,,Countermoves
873,3791,,,,181736,,Warp Spawn Games
,3791,,English,2184,181736,,
4554,3793,,,,116069,,MB Spellen
,3793,,Dutch,2183,116069,,
4539,3793,,,,159408,,MB Giochi
,3793,,Italian,2193,159408,,
20,3793,,,,32467,,Milton Bradley
,3793,,English,2184,32467,,
28,3794,,,,43111,,Parker Brothers
,3794,33,,,43111,Ian Livingstone,
,3794,1657,,,43111,Martin McKenna,
,3794,,Dutch,2183,43111,,
28,3794,,,,108122,,Parker Brothers
,3794,33,,,108122,Ian Livingstone,
,3794,1657,,,108122,Martin McKenna,
,3794,,English,2184,108122,,
28,3794,,,,126632,,Parker Brothers
,3794,33,,,126632,Ian Livingstone,
,3794,1657,,,126632,Martin McKenna,
,3794,,French,2187,126632,,
28,3794,,,,79005,,Parker Brothers
,3794,33,,,79005,Ian Livingstone,
,3794,1657,,,79005,Martin McKenna,
,3794,,German,2188,79005,,
28,3794,,,,95037,,Parker Brothers
,3794,33,,,95037,Ian Livingstone,
,3794,1657,,,95037,Martin McKenna,
,3794,,Greek,2189,95037,,
28,3794,,,,514937,,Parker Brothers
,3794,,Italian,2193,514937,,
874,3796,,,,327509,,Bar Sinister Inc.
,3796,,English,2184,327509,,
95,3797,,,,86997,,Waddingtons
,3797,,English,2184,86997,,
95,3798,,,,87957,,Waddingtons
,3798,,English,2184,87957,,
875,3799,,,,508021,,Schylling
,3799,,English,2184,508021,,
,3799,,(neutral),2205,508021,,
42,3800,,,,25899,,Tilsit
,3800,2886,,,25899,Johann Aumaitre,
,3800,12692,,,25899,David Cochard,
,3800,,Dutch,2183,25899,,
,3800,,English,2184,25899,,
,3800,,French,2187,25899,,
1001,3800,,,,89486,,(Web published)
,3800,,French,2187,89486,,
42,3800,,,,31433,,Tilsit
,3800,2886,,,31433,Johann Aumaitre,
,3800,12692,,,31433,David Cochard,
,3800,,French,2187,31433,,
,3800,,German,2188,31433,,
,3800,,Italian,2193,31433,,
4335,3800,,,,26252,,Competo / Marektoy
,3800,2886,,,26252,Johann Aumaitre,
,3800,12692,,,26252,David Cochard,
,3800,,Danish,2182,26252,,
,3800,,Finnish,2186,26252,,
,3800,,Swedish,2204,26252,,
42,3800,,,,209069,,Tilsit
,3800,2886,,,209069,Johann Aumaitre,
,3800,12692,,,209069,David Cochard,
,3800,,French,2187,209069,,
,3800,,German,2188,209069,,
,3800,,Italian,2193,209069,,
838,3801,,,,25133,,"Twilight Creations, Inc."
,3801,1006,,,25133,Dave Aikins,
,3801,,English,2184,25133,,
838,3801,,,,101907,,"Twilight Creations, Inc."
,3801,1006,,,101907,Dave Aikins,
,3801,,English,2184,101907,,
29554,3804,,,,326363,,"Five Below Merchandising, Inc."
,3804,,English,2184,326363,,
108,3804,,,,230256,,Gamewright
,3804,12823,,,230256,Annie Campbell,
,3804,12643,,,230256,Dave Clegg,
,3804,,English,2184,230256,,
108,3804,,,,188240,,Gamewright
,3804,,English,2184,188240,,
108,3804,,,,129928,,Gamewright
,3804,,English,2184,129928,,
108,3804,,,,31483,,Gamewright
,3804,,English,2184,31483,,
108,3804,,,,188238,,Gamewright
,3804,12823,,,188238,Annie Campbell,
,3804,,English,2184,188238,,
108,3804,,,,181494,,Gamewright
,3804,,English,2184,181494,,
108,3804,,,,188239,,Gamewright
,3804,,English,2184,188239,,
108,3804,,,,78746,,Gamewright
,3804,12643,,,78746,Dave Clegg,
,3804,,English,2184,78746,,
108,3804,,,,38486,,Gamewright
,3804,,English,2184,38486,,
,3804,,French,2187,38486,,
,3804,,Spanish,2203,38486,,
108,3804,,,,451345,,Gamewright
,3804,,English,2184,451345,,
,3804,,Spanish,2203,451345,,
108,3804,,,,188237,,Gamewright
,3804,,English,2184,188237,,
,3804,,French,2187,188237,,
,3804,,Spanish,2203,188237,,
3082,3805,,,,184696,,Dujardin
200,3805,,,,184696,,Fundex
,3805,,English,2184,184696,,
200,3806,,,,162595,,Fundex
,3806,,English,2184,162595,,
93,3806,,,,91588,,"Mattel, Inc."
,3806,,English,2184,91588,,
931,3807,,,,27271,,Microgame Design Group
,3807,1124,,,27271,Kerry Anderson,
,3807,,English,2184,27271,,
931,3807,,,,255026,,Microgame Design Group
,3807,1124,,,255026,Kerry Anderson,
,3807,14632,,,255026,Ed Bourelle,
,3807,17864,,,255026,David Sourwine,
,3807,,English,2184,255026,,
2537,3807,,,,27596,,Platinum Dragon Productions
,3807,1124,,,27596,Kerry Anderson,
,3807,14632,,,27596,Ed Bourelle,
,3807,17871,,,27596,Jason Kempton,
,3807,844,,,27596,Philip Reed,
,3807,17864,,,27596,David Sourwine,
,3807,,English,2184,27596,,
2537,3807,,,,216814,,Platinum Dragon Productions
,3807,1124,,,216814,Kerry Anderson,
,3807,17864,,,216814,David Sourwine,
,3807,,English,2184,216814,,
876,3809,,,,108069,,Strawberry Fayre
,3809,,English,2184,108069,,
755,3810,,,,201297,,Carrom Company
,3810,,English,2184,201297,,
755,3810,,,,241895,,Carrom Company
,3810,,English,2184,241895,,
755,3810,,,,241834,,Carrom Company
,3810,,English,2184,241834,,
120,3812,,,,106980,,"SPI (Simulations Publications, Inc.)"
,3812,1030,,,106980,Redmond A. Simonsen,
,3812,,English,2184,106980,,
120,3812,,,,250674,,"SPI (Simulations Publications, Inc.)"
,3812,1030,,,250674,Redmond A. Simonsen,
,3812,,English,2184,250674,,
553,3813,,,,98237,,Cadaco
,3813,,English,2184,98237,,
877,3813,,,,232839,,"What-cha-Ma-Call-It, Inc"
,3813,,English,2184,232839,,
120,3814,,,,362293,,"SPI (Simulations Publications, Inc.)"
,3814,1030,,,362293,Redmond A. Simonsen,
,3814,,English,2184,362293,,
120,3815,,,,565267,,"SPI (Simulations Publications, Inc.)"
,3815,,English,2184,565267,,
120,3815,,,,26084,,"SPI (Simulations Publications, Inc.)"
,3815,,English,2184,26084,,
34,3816,,,,174155,,Ravensburger
,3816,,English,2184,174155,,
34,3816,,,,174154,,Ravensburger
,3816,,French,2187,174154,,
34,3816,,,,174156,,Ravensburger
,3816,,German,2188,174156,,
34,3816,,,,178392,,Ravensburger
,3816,,Italian,2193,178392,,
34,3816,,,,169682,,Ravensburger
,3816,56361,,,169682,Paul Windle,
,3816,,English,2184,169682,,
38,3817,,,,198079,,Schmidt Spiele
,3817,,French,2187,198079,,
38,3817,,,,144758,,Schmidt Spiele
,3817,,German,2188,144758,,
38,3817,,,,228459,,Schmidt Spiele
,3817,,German,2188,228459,,
9068,3818,,,,280197,,Broadway Toys LTD
,3818,,Chinese,2181,280197,,
964,3818,,,,549932,,Tactic
,3818,,Finnish,2186,549932,,
964,3818,,,,634240,,Tactic
,3818,,Danish,2182,634240,,
964,3818,,,,634238,,Tactic
,3818,,Dutch,2183,634238,,
964,3818,,,,115160,,Tactic
,3818,,Dutch,2183,115160,,
964,3818,,,,32627,,Tactic
,3818,,Dutch,2183,32627,,
964,3818,,,,634239,,Tactic
,3818,,English,2184,634239,,
964,3818,,,,32633,,Tactic
,3818,,English,2184,32633,,
964,3818,,,,634237,,Tactic
,3818,,Estonian,2185,634237,,
964,3818,,,,32621,,Tactic
,3818,,Estonian,2185,32621,,
964,3818,,,,31427,,Tactic
,3818,,Estonian,2185,31427,,
964,3818,,,,634236,,Tactic
,3818,,Finnish,2186,634236,,
964,3818,,,,631027,,Tactic
,3818,,Finnish,2186,631027,,
964,3818,,,,32626,,Tactic
,3818,,Finnish,2186,32626,,
964,3818,,,,32632,,Tactic
,3818,,Finnish,2186,32632,,
964,3818,,,,32624,,Tactic
,3818,,Finnish,2186,32624,,
964,3818,,,,32625,,Tactic
,3818,,Finnish,2186,32625,,
,3818,,Swedish,2204,32625,,
964,3818,,,,32631,,Tactic
,3818,,French,2187,32631,,
964,3818,,,,634242,,Tactic
,3818,,Hebrew,2190,634242,,
964,3818,,,,32622,,Tactic
,3818,,Icelandic,2347,32622,,
964,3818,,,,634230,,Tactic
,3818,,Icelandic,2347,634230,,
964,3818,,,,634234,,Tactic
,3818,,Japanese,2194,634234,,
964,3818,,,,634227,,Tactic
,3818,,Latvian,2196,634227,,
964,3818,,,,351051,,Tactic
,3818,,Lithuanian,2197,351051,,
964,3818,,,,634226,,Tactic
,3818,,Lithuanian,2197,634226,,
5320,3818,,,,544063,,Nelospelit
,3818,,Finnish,2186,544063,,
5320,3818,,,,486153,,Nelospelit
,3818,,Finnish,2186,486153,,
964,3818,,,,32630,,Tactic
,3818,,Norwegian,2198,32630,,
964,3818,,,,663814,,Tactic
,3818,,Polish,2199,663814,,
964,3818,,,,159588,,Tactic
,3818,,Romanian,2201,159588,,
964,3818,,,,634243,,Tactic
,3818,,Romanian,2201,634243,,
964,3818,,,,634225,,Tactic
,3818,,Russian,2202,634225,,
964,3818,,,,32628,,Tactic
,3818,,Russian,2202,32628,,
964,3818,,,,391767,,Tactic
,3818,,Swedish,2204,391767,,
964,3818,,,,32629,,Tactic
,3818,,Swedish,2204,32629,,
964,3818,,,,32623,,Tactic
,3818,,Swedish,2204,32623,,
352,3820,,,,28919,,Task Force Games
,3820,675,,,28919,Stephen V. Cole,
,3820,4769,,,28919,"William H. Keith, Jr.",
,3820,,English,2184,28919,,
878,3821,,,,31624,,Games For the Mind
,3821,,English,2184,31624,,
24407,3825,,,,227335,,LuduScience
