game_id,name,type,year_published,min_players,max_players,min_play_time,max_play_time,min_age,thumbnail
3127,Age of Empires: Expandable Card Game,boardgame,2000,2,4,120,360,12,https://cf.geekdo-images.com/rTrV9ky6se5Y36B8YsSvPQ__thumb/img/eixYwqiN2AIwD12PHBiYVV19BuU=/fit-in/200x150/filters:strip_icc()/pic379313.jpg
3128,Clippers,boardgame,2002,2,5,60,60,10,https://cf.geekdo-images.com/2EnAgYlZ7MM1W8SOh5Mpmg__thumb/img/KoOm7xKILssMkJ0mllSJ5-6F7BQ=/fit-in/200x150/filters:strip_icc()/pic296438.jpg
3129,1876: Trinidad,boardgame,1996,2,5,120,120,14,https://cf.geekdo-images.com/ahfk-acXz8nrs_SGM4P-kg__thumb/img/qMjYI2yzNPdbUwmjugiI3D2U0JU=/fit-in/200x150/filters:strip_icc()/pic1211255.jpg
3130,1899,boardgame,1994,3,6,240,240,14,https://cf.geekdo-images.com/MNt6t1R0HnT3MG4jm78oog__thumb/img/vMxyx8IpewbpY8ikXFdFKSnNmLY=/fit-in/200x150/filters:strip_icc()/pic193335.jpg
3131,Isaac Asimov presents Super Quiz II,boardgame,1983,2,30,45,45,10,https://cf.geekdo-images.com/qIo5dz8jMvAg6FKK1OHvcg__thumb/img/TV-olN-gQf4tvVYyGQvH6kcfy4o=/fit-in/200x150/filters:strip_icc()/pic18824.jpg
3132,Isaac Asimov presents Super Quiz III,boardgame,1983,2,8,45,45,8,https://cf.geekdo-images.com/D7Xet4wZnv_Y83Q7EPprEw__thumb/img/eQsOuOuXAbRnJ-f2FwrfGFUbN04=/fit-in/200x150/filters:strip_icc()/pic148198.jpg
3133,Captain Park's Imaginary Polar Expedition,boardgame,2002,3,7,45,45,10,https://cf.geekdo-images.com/FGjrdrhnG0ulwMs8WvwXcA__thumb/img/IrHZqoRfhKvlA4XozLGtsLcHvTg=/fit-in/200x150/filters:strip_icc()/pic236627.jpg
3134,The Card Game for Lovers,boardgame,1987,2,2,60,60,18,https://cf.geekdo-images.com/b1AAcGsmcoLyGpxtiubGuw__thumb/img/LxR0zsYyrQ3qQARivJPxHUhF3_s=/fit-in/200x150/filters:strip_icc()/pic39152.jpg
3135,GLE'X,boardgame,1998,2,2,45,45,8,https://cf.geekdo-images.com/zjvmvdbEYRXDggXOEB6BYA__thumb/img/jp_xiF4aKiKW6Skdt9q3w9McJQA=/fit-in/200x150/filters:strip_icc()/pic8030.jpg
3136,Z-Chess,boardgame,1998,2,2,90,90,12,https://cf.geekdo-images.com/RQ870B2RJwUXdDGT_2JcMQ__thumb/img/NJJnLrDCmH8xuCLlkQcShk9PUiU=/fit-in/200x150/filters:strip_icc()/pic8032.jpg
3137,Anno Domini: Erfindungen,boardgame,1999,2,8,30,30,10,https://cf.geekdo-images.com/Rpvq8pH8ydMX9vbH1_-nww__thumb/img/R7Ke3ZK8t0DLGgw9T4AyhTuCTkQ=/fit-in/200x150/filters:strip_icc()/pic661111.jpg
3138,Cairo,boardgame,2002,2,5,30,30,8,https://cf.geekdo-images.com/ra5bRpr5gRKBgsc_u6H5oQ__thumb/img/iWN1f3WbfMIt3tWH-JPZ4PKk49w=/fit-in/200x150/filters:strip_icc()/pic690838.jpg
3139,Goldland,boardgame,2002,2,5,60,80,10,https://cf.geekdo-images.com/7mY9B6WfW2QJ1AOUwz-32A__thumb/img/AfLXSeEOUbKGSt2RH2kHjO9RQOE=/fit-in/200x150/filters:strip_icc()/pic238750.jpg
3140,Sixmix,boardgame,1999,2,5,25,25,10,https://cf.geekdo-images.com/k0XnbmkW1t8BVIq_Ptd15A__thumb/img/YdKaN__aTVZAAdXntv8nXgbaIco=/fit-in/200x150/filters:strip_icc()/pic3782886.jpg
3141,The Bucket King,boardgame,2002,2,6,45,45,10,https://cf.geekdo-images.com/8fnUMXNf25EV7VvUKri93Q__thumb/img/8DElYWOQdCT5n7nkiHFva7ooDTE=/fit-in/200x150/filters:strip_icc()/pic48604.jpg
3142,Willow,boardgame,1988,2,4,20,20,10,https://cf.geekdo-images.com/vTCbykzuLi2jIhiVYiE0NA__thumb/img/g2d4bU-HueIVLKgn5If77CkWKZY=/fit-in/200x150/filters:strip_icc()/pic8034.jpg
3144,High Hand,boardgame,1963,2,4,60,60,10,https://cf.geekdo-images.com/tAwXq1pfwqI1qJYh4ejPHg__thumb/img/UiwxAcbCBmPwIVlXxZmyCIMwLtc=/fit-in/200x150/filters:strip_icc()/pic169817.jpg
3145,Paroli,boardgame,1994,2,6,45,45,10,https://cf.geekdo-images.com/uVv0QeczyEWZ56bXhjONGA__thumb/img/F_2lJ1_-Qk3Ga5kTuPWIldHCjkQ=/fit-in/200x150/filters:strip_icc()/pic865057.jpg
3147,Mandarin,boardgame,1991,3,5,50,50,8,https://cf.geekdo-images.com/t_6wKkIPg8S9660Lmp2_lw__thumb/img/8Vef3l4WwMEmEK1_CClc1-tsfLg=/fit-in/200x150/filters:strip_icc()/pic865064.jpg
3148,La Strada,boardgame,1995,2,6,20,20,8,https://cf.geekdo-images.com/cJ8G2tBMcQztPGsCW9ZNPw__thumb/img/RLzk8Lg-obYgOFtt5SKYWUf_HPk=/fit-in/200x150/filters:strip_icc()/pic1960829.jpg
3149,Lost Valley of the Dinosaurs,boardgame,1985,2,4,30,60,8,https://cf.geekdo-images.com/TAg0hQtBzkxKMRA1yn0f7g__thumb/img/Mz1owttGpJfnjiIFGIvZkcx6ltU=/fit-in/200x150/filters:strip_icc()/pic5094676.jpg
3150,Taktvoll,boardgame,1993,3,8,30,30,12,https://cf.geekdo-images.com/SIDkuPvWLOB6nsb_I_RR7Q__thumb/img/QJm3RMpVDleuEThvsUPYY2fQNTs=/fit-in/200x150/filters:strip_icc()/pic416503.jpg
3151,Star Fighter,boardgame,1978,2,4,45,45,8,https://cf.geekdo-images.com/MNtEoPbCXmBpahxfMLIWaA__thumb/img/ESwtjGT-PIGZK05ysnZwXWVTHXc=/fit-in/200x150/filters:strip_icc()/pic8040.jpg
3152,Star Wars: Starfighter Battle Book,boardgame,1989,2,2,10,10,10,https://cf.geekdo-images.com/z0e8tMX9qEUybuQjkIL0ZQ__thumb/img/fYpZvtVPqKIYUODzdT7euhY19ic=/fit-in/200x150/filters:strip_icc()/pic12132.jpg
3153,Fantasy Conflict,boardgame,1991,2,4,90,90,8,https://cf.geekdo-images.com/4zqmLc6ygrq18zcr-ZP_uQ__thumb/img/R01ovZoWKWber45uKmp0Ob499w4=/fit-in/200x150/filters:strip_icc()/pic8042.jpg
3154,Nautilus,boardgame,2002,2,4,120,120,12,https://cf.geekdo-images.com/_XhbIxjJIfwEeFmH3GKRhA__thumb/img/Y1w15jlQyLlL0SwEX-5iMqP7bp8=/fit-in/200x150/filters:strip_icc()/pic311414.jpg
3155,Lumberjack,boardgame,2002,2,5,20,20,8,https://cf.geekdo-images.com/5w_yr8dXG5FE9vB5O9oGsw__thumb/img/BvNIGzi4dyaBD625eUsbbaKzYIw=/fit-in/200x150/filters:strip_icc()/pic453844.jpg
3156,The Warriors of Batak,boardgame,1982,2,2,90,90,12,https://cf.geekdo-images.com/0WEEXWd9_eDEGCGZHbT9ZA__thumb/img/BtA--T60ImOxqcFV_F8Ds3U3aL4=/fit-in/200x150/filters:strip_icc()/pic12620.jpg
3157,All-Star Baseball,boardgame,1941,2,2,60,60,10,https://cf.geekdo-images.com/nrOiEyL7spRoUy6svcYXkA__thumb/img/LwN3-A5oT6MR84ncgcqNutw3zLc=/fit-in/200x150/filters:strip_icc()/pic6953953.jpg
3158,The Home Stretch,boardgame,1970,2,20,60,60,8,https://cf.geekdo-images.com/v6qFM2fFiy9pCiobXqW6tQ__thumb/img/jxPNBeajbqVW1I0beXt4Xptw0mY=/fit-in/200x150/filters:strip_icc()/pic58538.jpg
3159,Zahltag,boardgame,2002,2,4,30,45,10,https://cf.geekdo-images.com/3kjMzknsUhii1jatUlxQxA__thumb/img/0myMipyLjOe-wbIByBpWqBPiRM4=/fit-in/200x150/filters:strip_icc()/pic204715.jpg
3160,Holy War,boardgame,1979,2,2,90,90,12,https://cf.geekdo-images.com/n28vi5t7fW4-mxmhLXnZ_Q__thumb/img/Xu74FAwR7sgQpY3nQTPkvLRAWA4=/fit-in/200x150/filters:strip_icc()/pic69426.jpg
3161,Port Stanley: Battle for the Falklands,boardgame,1984,2,2,360,360,12,https://cf.geekdo-images.com/pS-ehVCXkNewaSecWoJmDw__thumb/img/tw7lv7M6Gq0KzBstB6iuYCGlPgY=/fit-in/200x150/filters:strip_icc()/pic44437.jpg
3162,Invasion of the Air-eaters,boardgame,1979,2,2,90,90,10,https://cf.geekdo-images.com/af0uUcCV8lgLgAQ1wyZmrQ__thumb/img/b-Ejy2n84IYxtLdW-z_upHvapEk=/fit-in/200x150/filters:strip_icc()/pic69423.jpg
3163,Doom of the Eldar,boardgame,1993,2,2,120,120,12,https://cf.geekdo-images.com/Q2j3bSHL4fe4MeL4-ar0uA__thumb/img/b2enOUr5cIOmWQS1yeLeQ3fv7r8=/fit-in/200x150/filters:strip_icc()/pic623402.jpg
3164,Rigatoni Intriganti,boardgame,1997,3,4,60,60,8,https://cf.geekdo-images.com/MUhmI5RFgH_fNketrTiCHw__thumb/img/aIZD3StUPydYpawDkwxPWXSr3pE=/fit-in/200x150/filters:strip_icc()/pic1831578.jpg
3165,Euro,boardgame,1998,0,0,20,20,4,https://cf.geekdo-images.com/oWHmaHtarv_fVzN99lDzfg__thumb/img/kiq8vvmagU1Tiu6LblQy297V-wU=/fit-in/200x150/filters:strip_icc()/pic52238.jpg
3167,The Whole Brain Game,boardgame,1999,1,12,60,60,11,https://cf.geekdo-images.com/aGLsGxoitSbNAb5kInUaVA__thumb/img/iniaQVmrpPZUoLLSB7x832jAJPs=/fit-in/200x150/filters:strip_icc()/pic44814.jpg
3168,Alexander's Generals: The Diadochian Wars 323-281 B.C.,boardgame,1992,2,6,180,180,12,https://cf.geekdo-images.com/edd_jXEQHUZ8UneiIiJWcA__thumb/img/4pRUFCKpcHwGB8iydly3wZK9Eh4=/fit-in/200x150/filters:strip_icc()/pic87460.jpg
